origin_data_source_category_id,target_data_source_category_id,origin_data_source_category_size,target_data_source_category_size,size_change
678772,1007570491,171156,0,0
678776,1003581599,2325192,0,0
678777,1007570501,181764,0,0
678781,1003575889,2607120,0,0
678782,1007622971,176052,0,0
678786,1003577039,2532252,0,0
678787,1007622981,168300,0,0
678791,1003576469,2379660,0,0
678792,1007613061,233172,0,0
678796,1003579839,3026340,0,0
678797,1007613071,144024,0,0
678801,1003579719,2297244,0,0
678802,1007561711,262752,0,0
678806,1003578419,3064488,0,0
678807,1007561721,215832,0,0
678811,1003581349,2919444,0,0
678812,1007570511,206856,0,0
678816,1003576439,2583864,0,0
678817,1007570521,153000,0,0
678821,1003579079,2387616,0,0
678822,1007622991,182580,0,0
678826,1003579969,2517972,0,0
678827,1007623001,175848,0,0
678831,1003579129,2461668,0,0
678832,1007613081,222768,0,0
678836,1003582249,2956164,0,0
678837,1007613091,139944,0,0
678841,1003581009,2147916,0,0
678842,1007547681,156264,0,0
678846,1003581859,2340288,0,0
678847,1007548011,209508,0,0
678851,1003578929,2479824,0,0
678852,1007561731,6120,0,0
678856,1003582159,1081404,0,0
678857,1007561741,161568,0,0
678861,1003578529,2463912,0,0
678862,1007570531,198696,0,0
678866,1003580189,2973300,0,0
678867,1007570541,242964,0,0
678871,1003576259,2932500,0,0
678872,1007623011,179520,0,0
678876,1003582359,2605284,0,0
678877,1007623021,227256,0,0
678881,1003580569,2778888,0,0
678882,1007613101,132396,0,0
678886,1003577599,2347224,0,0
678887,1007613111,261528,0,0
678891,1003576269,3005532,0,0
678892,1007548051,185640,0,0
678896,1003582489,2381904,0,0
678897,1007547991,176256,0,0
678901,1003576529,2556936,0,0
678902,1007570551,205428,0,0
678906,1003578689,2673012,0,0
678907,1007570561,200124,0,0
678911,1003581079,2756448,0,0
678912,1007623031,2244,0,0
678916,1003582139,1640160,0,0
678917,1007623041,4080,0,0
678921,1003576139,877608,0,0
678922,1007613121,176256,0,0
678926,1003580669,2504100,0,0
678927,1007613131,125868,0,0
678931,1003577219,2304384,0,0
678932,1007547601,133824,0,0
678936,1003576729,2338452,0,0
678937,1007547871,171156,0,0
678941,1003581889,2350896,0,0
678942,1007561751,197880,0,0
678946,1003582459,2587944,0,0
678947,1007561761,190332,0,0
678951,1003579559,2521440,0,0
678952,1007570571,179316,0,0
678956,1003579009,2516340,0,0
678957,1007570581,209916,0,0
678961,1003580859,2518380,0,0
678962,1007623051,297228,0,0
678966,1003578429,2969016,0,0
678967,1007623061,231540,0,0
678971,1003576119,2603244,0,0
678972,1007613141,178296,0,0
678976,1003576329,2614260,0,0
679334,1004644859,0,0,0
679338,1004644869,0,0,0
679339,1004645429,0,0,0
679343,1004644879,0,0,0
679344,1004646159,236232,0,0
679348,1004644889,1641996,0,0
679349,1004645659,0,0,0
679353,1004644899,0,0,0
679354,1004645919,246432,0,0
679358,1004644909,1675248,0,0
679359,1004646169,0,0,0
679363,1004644919,0,0,0
679364,1004644929,0,0,0
679368,1004644939,0,0,0
679369,1004645929,0,0,0
679373,1004646179,0,0,0
679374,1004645669,250104,0,0
679378,1004644949,1717680,0,0
679379,1004645439,0,0,0
679383,1004644959,0,0,0
679384,1004644969,0,0,0
679388,1004644979,0,0,0
679389,1004644989,0,0,0
679393,1004644999,0,0,0
679394,1004645939,0,0,0
679398,1004645009,0,0,0
679399,1004646189,0,0,0
679403,1004645019,0,0,0
679404,1004645679,0,0,0
679408,1004645029,0,0,0
679409,1004645039,248064,0,0
679413,1004645049,1718292,0,0
679414,1004646199,0,0,0
679418,1004645059,0,0,0
679419,1004645689,0,0,0
679423,1004645069,0,0,0
679424,1004645079,0,0,0
679428,1004645089,0,0,0
679429,1004646209,0,0,0
679433,1004645099,0,0,0
679434,1004645449,0,0,0
679438,1004645109,0,0,0
679439,1004645119,0,0,0
679443,1004645129,0,0,0
679499,1004645699,0,0,0
679503,1004645709,0,0,0
679504,1004645459,0,0,0
679508,1004645469,0,0,0
679698,1004644639,0,0,0
679702,1004644649,0,0,0
679703,1004644659,0,0,0
679707,1004644669,0,0,0
679708,1004644679,0,0,0
679712,1004644689,0,0,0
679713,1004644699,0,0,0
679717,1004644709,0,0,0
679718,1004644719,0,0,0
679722,1004644729,0,0,0
679723,1004644739,0,0,0
679727,1004644749,0,0,0
679728,1004644759,0,0,0
679732,1004644769,0,0,0
679733,1004644779,0,0,0
679737,1004644789,0,0,0
679738,1004644799,0,0,0
679742,1004644809,0,0,0
679743,1004644819,410244,0,0
679747,1004644829,2364972,0,0
679748,1004644839,0,0,0
679752,1004644849,0,0,0
679990,1004645139,0,0,0
679994,1004645149,0,0,0
679995,1004645479,0,0,0
679999,1004645159,0,0,0
680000,1004645169,0,0,0
680004,1004645179,0,0,0
680005,1004646219,0,0,0
680009,1004645189,0,0,0
680010,1004645199,0,0,0
680014,1004645209,0,0,0
680015,1004645949,261120,0,0
680019,1004645219,1876800,0,0
680020,1004645719,0,0,0
680024,1004645229,0,0,0
680025,1004645489,0,0,0
680029,1004645239,0,0,0
680030,1004646229,0,0,0
680034,1004646239,0,0,0
680035,1004645729,0,0,0
680039,1004645249,0,0,0
681250,1004645959,0,0,0
681254,1004645969,0,0,0
681260,1004645499,0,0,0
681264,1004645509,0,0,0
681275,1004645519,0,0,0
681279,1004645529,0,0,0
682068,1004645979,0,0,0
682072,1004646249,0,0,0
682073,1004645739,0,0,0
682077,1004645749,0,0,0
682078,1004645539,0,0,0
682082,1004645989,0,0,0
682083,1004646259,223992,0,0
682087,1004646269,1441464,0,0
682088,1004645759,0,0,0
682092,1004645549,0,0,0
682093,1004645999,0,0,0
682097,1004646009,0,0,0
682098,1004646279,0,0,0
682102,1004646289,0,0,0
682103,1004645769,411876,0,0
682107,1004645779,3283176,0,0
682123,1004646019,0,0,0
682127,1004646029,0,0,0
682128,1004646299,0,0,0
682132,1004645789,0,0,0
682133,1004645559,0,0,0
682137,1004645569,0,0,0
682143,1004645799,0,0,0
682147,1004645809,0,0,0
682148,1004645579,0,0,0
682152,1004646039,0,0,0
682153,1004646309,0,0,0
682157,1004646319,0,0,0
682163,1004646049,0,0,0
682167,1004646059,0,0,0
682168,1004646329,0,0,0
682172,1004645819,0,0,0
682173,1004645589,0,0,0
682177,1004645599,0,0,0
682178,1004646069,0,0,0
682182,1004646339,0,0,0
682183,1004645829,0,0,0
682187,1004645839,0,0,0
682188,1004645609,0,0,0
682192,1004646079,0,0,0
683679,1006251241,0,0,0
683680,1006251331,0,0,0
683710,1004645619,0,0,0
683714,1004645629,0,0,0
683725,1004645639,0,0,0
683729,1004645649,0,0,0
683730,1004646349,0,0,0
683734,1004646359,0,0,0
683735,1004645849,0,0,0
683739,1004645859,0,0,0
683750,1004646859,0,0,0
683754,1004646869,0,0,0
683755,1004648059,0,0,0
683759,1004648069,0,0,0
683760,1004647439,0,0,0
683764,1004647449,0,0,0
683765,1004646879,0,0,0
683769,1004646889,0,0,0
683770,1004646369,0,0,0
683774,1004640879,0,0,0
683775,1004647459,0,0,0
683779,1004647469,0,0,0
683790,1004646899,0,0,0
683794,1004646909,0,0,0
683795,1004648079,0,0,0
683799,1004648089,0,0,0
683800,1004646379,384540,0,0
683804,1004646389,3318264,0,0
683810,1004648099,0,0,0
683814,1004648109,0,0,0
683815,1004646399,312324,0,0
683819,1004646409,2917200,0,0
683820,1004646919,0,0,0
683824,1004646929,0,0,0
683825,1004648119,0,0,0
683829,1004648129,0,0,0
683830,1004647479,0,0,0
683834,1004647489,0,0,0
683835,1004646939,0,0,0
683839,1004646949,0,0,0
683840,1004646419,434112,0,0
683844,1004646429,2461464,0,0
683845,1004647499,0,0,0
683849,1004647509,0,0,0
683850,1004648139,319464,0,0
683854,1004648149,1862316,0,0
683855,1004646439,266628,0,0
683859,1004646449,1839876,0,0
683860,1004646959,0,0,0
683864,1004646969,0,0,0
683874,1010974651,0,0,0
683878,1010955701,0,0,0
684810,1004646989,0,0,0
684814,1004646999,0,0,0
684815,1004648169,0,0,0
684819,1004648179,0,0,0
684820,1004647539,0,0,0
684824,1004647549,0,0,0
684825,1004647009,0,0,0
684829,1004647019,0,0,0
684830,1004646459,0,0,0
684834,1004646469,0,0,0
684835,1004647559,0,0,0
684839,1004647569,0,0,0
684840,1004648189,0,0,0
684844,1004648199,0,0,0
684845,1004646479,0,0,0
684849,1004646489,0,0,0
684850,1004647029,0,0,0
684854,1004647039,0,0,0
684855,1004648209,0,0,0
684859,1004648219,0,0,0
684860,1004647579,280296,0,0
684864,1004647589,2792556,0,0
684865,1004647049,0,0,0
684869,1004647059,0,0,0
684870,1004646499,0,0,0
684874,1004646509,0,0,0
684875,1004647599,0,0,0
684879,1004647609,0,0,0
684880,1004648229,269688,0,0
684884,1004648239,1810908,0,0
684885,1003975219,0,0,0
684885,1004646519,0,0,0
684889,1003975229,0,0,0
684889,1004646529,0,0,0
684895,1004648249,0,0,0
684899,1004648259,0,0,0
684900,1004646539,0,0,0
684904,1004646549,0,0,0
684905,1004647619,0,0,0
684909,1004647629,0,0,0
684910,1004648269,255000,0,0
684914,1004648279,1750932,0,0
684915,1004646559,0,0,0
684919,1004646569,0,0,0
684920,1004647069,0,0,0
684924,1004647079,0,0,0
684925,1004648289,0,0,0
684929,1004648299,0,0,0
684930,1004647639,0,0,0
684934,1004647649,0,0,0
684935,1004647089,0,0,0
684939,1004647099,0,0,0
684940,1004646579,0,0,0
684944,1004646589,0,0,0
684945,1004647659,316200,0,0
684949,1004647669,1962072,0,0
686295,1005487709,0,0,0
686299,1005487719,0,0,0
686300,1004646599,346596,0,0
686304,1004646609,2208504,0,0
686305,1004647679,0,0,0
686309,1004647689,0,0,0
686310,1004648309,0,0,0
686314,1004648319,0,0,0
686315,1004646619,270096,0,0
686319,1004646629,1602624,0,0
686320,1004647109,0,0,0
686324,1004647119,0,0,0
686325,1004648329,0,0,0
686329,1004648339,0,0,0
686330,1004647699,0,0,0
686334,1004647709,0,0,0
686335,1004647129,0,0,0
686339,1004640869,0,0,0
686340,1004646639,226440,0,0
686344,1004646649,1620372,0,0
686345,1004647719,0,0,0
686349,1004647729,0,0,0
687526,1005487859,0,0,0
687530,1004719169,0,0,0
687640,1007561771,172992,0,0
687644,1003578399,2470032,0,0
687645,1007561781,155448,0,0
687649,1003577259,2337840,0,0
687650,1007570591,197676,0,0
687654,1003579589,2694024,0,0
687655,1007570601,167688,0,0
687659,1003581769,2472888,0,0
687660,1007623071,197676,0,0
687664,1003579029,2610996,0,0
687665,1007623081,4488,0,0
687673,1003578739,1020612,0,0
687675,1007613151,179928,0,0
687679,1003582209,2424744,0,0
687680,1007547641,158100,0,0
687684,1003577319,2272356,0,0
687685,1007548251,220116,0,0
687689,1003580229,2673624,0,0
687690,1007561791,170748,0,0
687694,1003577939,2293776,0,0
687700,1007623091,170748,0,0
687704,1003577569,2393328,0,0
687705,1007623101,244392,0,0
687709,1003580849,2814792,0,0
687715,1007613171,198900,0,0
687719,1003580699,2583252,0,0
687720,1007548341,219504,0,0
687724,1003582169,2714016,0,0
687725,1007548171,218892,0,0
687729,1003580469,2830704,0,0
687740,1007570611,155652,0,0
687744,1003580429,2483904,0,0
687750,1007623111,191148,0,0
687754,1003581379,2475132,0,0
687755,1007623121,198900,0,0
687759,1003581289,2592228,0,0
687760,1007613181,222768,0,0
687764,1003578559,2471256,0,0
687765,1007613191,221136,0,0
687769,1003578279,2822952,0,0
687770,1007548491,159528,0,0
687774,1003576019,2330292,0,0
687774,1007833171,2330292,0,0
687775,1007547941,195840,0,0
687779,1003576689,2673624,0,0
687780,1007561831,184416,0,0
687784,1003579959,2555712,0,0
687790,1007570631,187272,0,0
687794,1003575869,2501856,0,0
687795,1007570641,169524,0,0
687799,1003576709,2598144,0,0
687800,1007613201,244596,0,0
687804,1003577009,2868852,0,0
687805,1007613211,215424,0,0
687809,1003582049,2600184,0,0
687810,1007547721,186456,0,0
687814,1003576699,2610996,0,0
687815,1007547581,136680,0,0
687819,1003581989,2278680,0,0
687820,1007561851,211140,0,0
687824,1003576229,2767260,0,0
687825,1007561861,165852,0,0
687829,1003579089,2516748,0,0
687830,1007570651,226848,0,0
687834,1003582259,2661996,0,0
687835,1007570661,176664,0,0
687839,1003576479,2374968,0,0
687840,1007623131,199716,0,0
687844,1003581939,2499000,0,0
687845,1007623141,166260,0,0
687849,1003577089,2396796,0,0
687850,1007613221,198492,0,0
687854,1003580829,2630376,0,0
687855,1007613231,143616,0,0
687859,1003575669,2605896,0,0
687860,1007548181,203184,0,0
687864,1003578719,2690556,0,0
687865,1007547831,285192,0,0
687869,1003582029,3091212,0,0
687870,1007561871,201348,0,0
687874,1003578269,2460444,0,0
687875,1007561881,234396,0,0
687879,1003576969,2831724,0,0
687880,1007570671,197880,0,0
687884,1003582649,2664036,0,0
687885,1007570681,203388,0,0
687890,1007623151,206856,0,0
687894,1003581409,2612424,0,0
687895,1007623161,226644,0,0
687899,1003581239,2997168,0,0
687900,1007548391,279276,0,0
687904,1003579039,3026952,0,0
687905,1007548081,152388,0,0
687909,1003582369,2329680,0,0
687910,1007561891,178092,0,0
687914,1003575799,2477376,0,0
687915,1007561901,114240,0,0
687919,1003581119,2368848,0,0
687920,1007570691,213384,0,0
687924,1003580419,2693820,0,0
687925,1007570701,253164,0,0
687929,1003577529,2761752,0,0
687930,1007623171,166464,0,0
687934,1003577559,2355996,0,0
687935,1007623181,147084,0,0
687939,1003579389,2293572,0,0
687940,1007613241,228684,0,0
687944,1003577879,2578968,0,0
687945,1007613251,188496,0,0
687949,1003578599,2433924,0,0
687955,1007548281,210936,0,0
687959,1003581869,2665056,0,0
687960,1007561911,217056,0,0
687964,1003582519,2706468,0,0
687970,1007570711,186456,0,0
687974,1003577099,2489412,0,0
687975,1007570721,155856,0,0
687979,1003582509,2354976,0,0
687980,1007623191,169524,0,0
687984,1003579599,2383740,0,0
687985,1007623201,141780,0,0
687989,1003577369,2341716,0,0
687990,1007613261,145656,0,0
687994,1003579419,2261136,0,0
687995,1007613271,218892,0,0
687999,1003578049,2639760,0,0
688000,1007570731,167892,0,0
688004,1003579509,2533476,0,0
688005,1007570741,206244,0,0
688009,1003576919,2777052,0,0
688010,1007623211,239700,0,0
688014,1003576629,2927808,0,0
688015,1007623221,225828,0,0
688019,1003580939,2509404,0,0
688020,1007613281,149940,0,0
688024,1003581299,2316624,0,0
688025,1007613291,136680,0,0
688029,1003578239,2383128,0,0
688030,1007548031,203388,0,0
688034,1003580789,2499408,0,0
688035,1007547961,221544,0,0
688039,1003581619,2758080,0,0
688040,1007561921,240312,0,0
688044,1003578959,2862732,0,0
688045,1007561931,164016,0,0
688049,1003576409,2473908,0,0
688050,1007570751,167484,0,0
688054,1003577189,2463096,0,0
688055,1007570761,206040,0,0
688059,1003578939,2537352,0,0
688060,1007623231,208080,0,0
688064,1003580049,2703204,0,0
688070,1007613301,188700,0,0
688074,1003580749,2594880,0,0
688075,1007613311,239496,0,0
688079,1003578059,2799900,0,0
688080,1007547731,220728,0,0
688084,1003581199,2822340,0,0
688085,1007548121,228480,0,0
688089,1003576809,3176076,0,0
688090,1007561941,165444,0,0
688094,1003578409,2329680,0,0
688095,1007561951,189312,0,0
688099,1003580089,2404140,0,0
688100,1007623251,185028,0,0
688104,1003580959,2719320,0,0
688105,1007623261,192984,0,0
688109,1003581129,2588760,0,0
688110,1007613321,188088,0,0
688114,1003576359,2488392,0,0
688115,1007613331,105264,0,0
688119,1003581399,2349468,0,0
688120,1007547631,153000,0,0
688124,1003580659,2314788,0,0
688125,1007547671,161364,0,0
688129,1003577329,2301936,0,0
688130,1007561961,159936,0,0
688134,1003581369,2421072,0,0
688135,1007561971,152796,0,0
688139,1003579439,2421888,0,0
688140,1007570771,224196,0,0
688144,1003578789,2739312,0,0
688145,1007570781,200124,0,0
688149,1003579109,2609364,0,0
688150,1007623271,242352,0,0
688154,1003577409,2903328,0,0
688155,1007623281,154836,0,0
688159,1003580179,2445144,0,0
688160,1007613341,24480,0,0
688165,1007613351,171156,0,0
688169,1003582749,2423724,0,0
688170,1007547571,145044,0,0
688174,1003581879,2287656,0,0
688175,1007548291,250104,0,0
688179,1003575559,2960652,0,0
688185,1007561981,164016,0,0
688189,1003576519,2378844,0,0
688190,1007570791,161364,0,0
688194,1003576009,2274192,0,0
688195,1007570801,130152,0,0
688199,1003575829,2074068,0,0
688200,1007613361,142596,0,0
688204,1003582729,2249508,0,0
688205,1007613371,158712,0,0
688209,1003576489,2336208,0,0
688210,1007548321,152592,0,0
688214,1003577179,2177088,0,0
688215,1007551211,199920,0,0
688219,1003580519,2372928,0,0
688220,1007561991,194208,0,0
688224,1003581839,2570604,0,0
688225,1007562001,239700,0,0
688229,1003581449,2936376,0,0
688230,1007570811,195636,0,0
688234,1003580379,2656080,0,0
688235,1007570821,232560,0,0
688239,1003580999,2643840,0,0
688240,1007623291,224196,0,0
688244,1003575999,2738292,0,0
688245,1007623301,171768,0,0
688249,1003579139,2757264,0,0
688250,1007613381,5508,0,0
688254,1003576099,924936,0,0
688255,1007613391,227052,0,0
688259,1003579499,2754612,0,0
688260,1007551221,264996,0,0
688264,1003580369,3175668,0,0
688265,1007551231,149940,0,0
688269,1003579669,2257260,0,0
688275,1007562021,222156,0,0
688279,1003578459,2574684,0,0
688279,1003585699,2574684,0,0
688280,1007570831,140556,0,0
688284,1003581919,2334576,0,0
688285,1007570841,212364,0,0
688289,1003582129,2515320,0,0
688290,1007623311,212976,0,0
688294,1003580269,3074484,0,0
688295,1007623321,173808,0,0
688299,1003582219,2414340,0,0
688300,1007551241,198696,0,0
688304,1003581789,2748288,0,0
688305,1007551251,225012,0,0
688309,1003576219,2921892,0,0
688310,1007562031,159324,0,0
688314,1003582529,2277660,0,0
688315,1007562041,151980,0,0
688319,1003582149,2276028,0,0
688320,1007570851,168096,0,0
688324,1003580169,2311728,0,0
688325,1007570861,138516,0,0
688329,1003576719,2323764,0,0
688330,1007623331,193392,0,0
688334,1003575599,2706468,0,0
688335,1007623341,233172,0,0
688339,1003578549,2512464,0,0
688340,1007613401,170340,0,0
688344,1003582269,2522052,0,0
688344,1003589509,2522052,0,0
688345,1007613411,157080,0,0
688349,1003578219,2338452,0,0
688350,1007551261,153204,0,0
688354,1003576399,2372112,0,0
688355,1007551271,175032,0,0
688359,1003582189,2425560,0,0
688360,1007562051,201552,0,0
688364,1003578509,2560812,0,0
688365,1007562061,161976,0,0
688369,1003579979,2379864,0,0
688370,1007570871,195636,0,0
688374,1003581019,2524296,0,0
688375,1007570881,126276,0,0
688379,1003577539,2052240,0,0
688380,1007623351,202368,0,0
688384,1003576339,2652408,0,0
688385,1007623361,200124,0,0
688389,1003580439,2563464,0,0
688390,1007613421,149940,0,0
688394,1003581169,2255424,0,0
688395,1007613431,186660,0,0
688399,1003577739,2531028,0,0
688400,1007562071,177480,0,0
688404,1003577799,2455344,0,0
688405,1007562081,172380,0,0
688409,1003582699,2453712,0,0
688410,1007570891,177480,0,0
688414,1003582709,2529600,0,0
688420,1007623371,208080,0,0
688424,1003582449,2534292,0,0
688425,1007623381,216240,0,0
688429,1003575739,2612016,0,0
688435,1007613441,247248,0,0
688439,1003578709,2684028,0,0
688440,1007551281,156468,0,0
688444,1003582689,2289288,0,0
688445,1007551291,231540,0,0
688449,1003580929,2696880,0,0
688455,1007562091,204000,0,0
688459,1003581209,2513484,0,0
688460,1007570911,214608,0,0
688464,1003576589,2647512,0,0
688465,1007570921,134640,0,0
688469,1003579729,2190144,0,0
688470,1007623391,4488,0,0
688474,1003580109,681972,0,0
688475,1007623401,196248,0,0
688479,1003580549,2534904,0,0
688480,1007613451,166260,0,0
688484,1003580159,2357220,0,0
688485,1007613461,239700,0,0
688489,1003582309,2919240,0,0
688495,1007551311,165444,0,0
688499,1003578969,2403528,0,0
688500,1007570931,237456,0,0
688504,1003577629,3175056,0,0
688505,1007570941,218484,0,0
688509,1003576909,2740332,0,0
688510,1007623411,150756,0,0
688514,1003576059,2365380,0,0
688515,1007623421,189720,0,0
688519,1003576789,2374152,0,0
688520,1007613471,237456,0,0
688524,1003582629,2851308,0,0
688525,1007613481,192168,0,0
688529,1003581949,2750940,0,0
688530,1007551321,154224,0,0
688534,1003582479,2291328,0,0
688535,1007551331,198084,0,0
688539,1003580809,2542452,0,0
688540,1007562101,169728,0,0
688544,1003576499,2303364,0,0
688545,1007562111,197676,0,0
688549,1003579529,2458608,0,0
688550,1007570951,226644,0,0
688554,1003578499,2704020,0,0
688555,1007570961,170952,0,0
688559,1003577609,2406588,0,0
688560,1007623431,213180,0,0
688564,1003578369,2567340,0,0
688570,1007613491,152592,0,0
688574,1003582199,2276436,0,0
